FARM_ID,MSRM_DT,AREA_NM,AREA_TPRT,AREA_HMDT,AREA_WDSP,EXTN_TPRT,EXTN_WDSP,EXTN_SRQT,SHPMN_QTY
GBE_KRMLN_002000aa,2019-02-08 22:00:00,성주,0.5,27,1.6,,,,
GBE_KRMLN_002000aa,2019-02-08 23:00:00,성주,0.7,23,1.4,,,,
GBE_KRMLN_002000aa,2019-02-09 00:00:00,성주,0.6,25,1.1,-2.3,,,
GBE_KRMLN_002000aa,2019-02-09 01:00:00,성주,0.3,23,1.1,-4.6,,,
GBE_KRMLN_002000aa,2019-02-09 02:00:00,성주,0.1,28,1.3,-2.8,,,
GBE_KRMLN_002000aa,2019-02-09 03:00:00,성주,0.5,24,2.0,-3.5,,,
GBE_KRMLN_002000aa,2019-02-09 04:00:00,성주,0.5,22,2.0,-2.0,,,
GBE_KRMLN_002000aa,2019-02-09 05:00:00,성주,-0.2,18,5.3,-2.0,,,
GBE_KRMLN_002000aa,2019-02-09 06:00:00,성주,-0.8,24,2.6,-4.9,,,
GBE_KRMLN_002000aa,2019-02-09 07:00:00,성주,-1.6,32,1.9,-7.6,,,
GBE_KRMLN_002000aa,2019-02-09 08:00:00,성주,-1.9,39,2.0,-8.6,,,
GBE_KRMLN_002000aa,2019-02-09 09:00:00,성주,-1.5,41,2.0,-6.4,,,
GBE_KRMLN_002000aa,2019-02-09 10:00:00,성주,-0.5,32,3.2,1.1,,,
GBE_KRMLN_002000aa,2019-02-09 11:00:00,성주,-0.4,35,3.3,5.5,,,
GBE_KRMLN_002000aa,2019-02-09 12:00:00,성주,1.4,21,3.6,7.5,,,
GBE_KRMLN_002000aa,2019-02-09 13:00:00,성주,2.1,18,3.2,9.8,,,
GBE_KRMLN_002000aa,2019-02-09 14:00:00,성주,2.2,16,3.3,11.5,,,
GBE_KRMLN_002000aa,2019-02-09 15:00:00,성주,2.2,17,3.7,11.8,,,
GBE_KRMLN_002000aa,2019-02-09 16:00:00,성주,2.2,17,2.4,12.5,,,
GBE_KRMLN_002000aa,2019-02-09 17:00:00,성주,1.5,20,1.9,10.2,,,
GBE_KRMLN_002000aa,2019-02-09 18:00:00,성주,0.3,23,1.9,6.1,,,
GBE_KRMLN_002000aa,2019-02-09 19:00:00,성주,-0.4,27,1.4,2.7,,,
GBE_KRMLN_002000aa,2019-02-09 20:00:00,성주,-0.9,29,1.5,-0.9,,,
GBE_KRMLN_002000aa,2019-02-09 21:00:00,성주,-1.4,32,1.7,-3.5,,,
GBE_KRMLN_002000aa,2019-02-09 22:00:00,성주,-1.6,35,1.6,-5.2,,,
GBE_KRMLN_002000aa,2019-02-09 23:00:00,성주,-1.8,36,1.3,-5.8,,,
GBE_KRMLN_002000aa,2019-02-10 00:00:00,성주,-2.3,39,1.9,,,,
GBE_KRMLN_002000aa,2019-02-10 01:00:00,성주,-2.6,41,2.2,,,,
GBE_KRMLN_002000aa,2019-02-10 02:00:00,성주,-2.7,39,1.4,,,,
GBE_KRMLN_002000aa,2019-02-10 03:00:00,성주,-3.2,39,1.3,,,,
GBE_KRMLN_002000aa,2019-02-10 04:00:00,성주,-3.8,42,1.4,,,,
GBE_KRMLN_002000aa,2019-02-10 05:00:00,성주,-4.8,47,0.8,,,,
GBE_KRMLN_002000aa,2019-02-10 06:00:00,성주,-5.1,49,1.5,,,,
GBE_KRMLN_002000aa,2019-02-10 07:00:00,성주,-4.8,46,0.7,,,,
GBE_KRMLN_002000aa,2019-02-10 08:00:00,성주,-4.3,48,1.0,,,,
GBE_KRMLN_002000aa,2019-02-10 09:00:00,성주,-2.7,36,1.2,,,,
GBE_KRMLN_002000aa,2019-02-10 10:00:00,성주,-1.8,30,0.4,,,,
GBE_KRMLN_002000aa,2019-02-10 11:00:00,성주,-0.5,30,1.5,,,,
GBE_KRMLN_002000aa,2019-02-10 12:00:00,성주,0.6,21,0.7,,,,
GBE_KRMLN_002000aa,2019-02-10 13:00:00,성주,1.8,22,1.7,,,,
GBE_KRMLN_002000aa,2019-02-10 14:00:00,성주,3.5,21,1.1,,,,
GBE_KRMLN_002000aa,2019-02-10 15:00:00,성주,3.6,23,1.1,,,,
GBE_KRMLN_002000aa,2019-02-10 16:00:00,성주,3.5,27,0.7,,,,
GBE_KRMLN_002000aa,2019-02-10 17:00:00,성주,3.8,29,0.2,,,,
GBE_KRMLN_002000aa,2019-02-10 18:00:00,성주,3.4,27,1.0,,,,
GBE_KRMLN_002000aa,2019-02-10 19:00:00,성주,2.7,33,0.3,,,,
GBE_KRMLN_002000aa,2019-02-10 20:00:00,성주,2.1,40,1.0,,,,
GBE_KRMLN_002000aa,2019-02-10 21:00:00,성주,1.7,45,0.8,,,,
GBE_KRMLN_002000aa,2019-02-10 22:00:00,성주,2.1,27,2.0,,,,
GBE_KRMLN_002000aa,2019-02-10 23:00:00,성주,1.5,26,2.3,,,,
GBE_KRMLN_002000aa,2019-02-11 00:00:00,성주,1.0,30,2.1,-6.9,,,
GBE_KRMLN_002000aa,2019-02-11 01:00:00,성주,0.8,37,2.2,-7.5,,,
GBE_KRMLN_002000aa,2019-02-11 02:00:00,성주,0.5,36,3.0,-7.6,,,
GBE_KRMLN_002000aa,2019-02-11 03:00:00,성주,0.0,36,2.5,-8.0,,,
GBE_KRMLN_002000aa,2019-02-11 04:00:00,성주,-1.5,37,2.2,-8.4,,,
GBE_KRMLN_002000aa,2019-02-11 05:00:00,성주,-1.9,36,3.1,-8.4,,,
GBE_KRMLN_002000aa,2019-02-11 06:00:00,성주,-2.4,44,3.3,-7.1,,,
GBE_KRMLN_002000aa,2019-02-11 07:00:00,성주,-2.9,53,2.7,-6.4,,,
GBE_KRMLN_002000aa,2019-02-11 08:00:00,성주,-3.1,55,1.2,-7.4,,,
GBE_KRMLN_002000aa,2019-02-11 09:00:00,성주,-1.6,45,1.8,-6.5,,,
GBE_KRMLN_002000aa,2019-02-11 10:00:00,성주,-0.4,36,2.7,-2.4,,,
GBE_KRMLN_002000aa,2019-02-11 11:00:00,성주,1.3,29,2.7,2.6,,,
GBE_KRMLN_002000aa,2019-02-11 12:00:00,성주,2.5,25,2.8,6.6,,,
GBE_KRMLN_002000aa,2019-02-11 13:00:00,성주,3.3,23,3.4,8.9,,,
GBE_KRMLN_002000aa,2019-02-11 14:00:00,성주,3.6,21,3.7,7.6,,,
GBE_KRMLN_002000aa,2019-02-11 15:00:00,성주,4.4,24,2.8,8.3,,,
GBE_KRMLN_002000aa,2019-02-11 16:00:00,성주,3.9,23,2.8,7.3,,,
GBE_KRMLN_002000aa,2019-02-11 17:00:00,성주,3.5,25,1.8,5.7,,,
GBE_KRMLN_002000aa,2019-02-11 18:00:00,성주,2.5,27,1.3,3.2,,,
GBE_KRMLN_002000aa,2019-02-11 19:00:00,성주,1.1,34,0.8,1.6,,,
GBE_KRMLN_002000aa,2019-02-11 20:00:00,성주,0.6,35,2.1,0.5,,,
GBE_KRMLN_002000aa,2019-02-11 21:00:00,성주,-0.1,35,0.6,-1.0,,,
GBE_KRMLN_002000aa,2019-02-11 22:00:00,성주,-0.9,38,1.4,-1.3,,,
GBE_KRMLN_002000aa,2019-02-11 23:00:00,성주,-1.7,41,0.8,-1.8,,,
GBE_KRMLN_002000aa,2019-02-12 00:00:00,성주,-1.9,43,2.2,,,,
GBE_KRMLN_002000aa,2019-02-12 01:00:00,성주,-2.0,43,1.6,,,,
GBE_KRMLN_002000aa,2019-02-12 02:00:00,성주,-3.4,50,1.1,,,,
GBE_KRMLN_002000aa,2019-02-12 03:00:00,성주,-3.8,52,1.0,,,,
GBE_KRMLN_002000aa,2019-02-12 04:00:00,성주,-4.2,55,0.8,,,,
GBE_KRMLN_002000aa,2019-02-12 05:00:00,성주,-4.9,61,0.1,,,,
GBE_KRMLN_002000aa,2019-02-12 06:00:00,성주,-4.7,64,0.5,,,,
GBE_KRMLN_002000aa,2019-02-12 07:00:00,성주,-5.0,64,0.1,,,,
GBE_KRMLN_002000aa,2019-02-12 08:00:00,성주,-5.1,71,0.1,,,,
GBE_KRMLN_002000aa,2019-02-12 09:00:00,성주,-2.9,57,0.2,,,,
GBE_KRMLN_002000aa,2019-02-12 10:00:00,성주,-0.8,49,0.4,,,,
GBE_KRMLN_002000aa,2019-02-12 11:00:00,성주,1.9,46,0.8,,,,
GBE_KRMLN_002000aa,2019-02-12 12:00:00,성주,4.0,41,1.8,,,,
GBE_KRMLN_002000aa,2019-02-12 13:00:00,성주,4.8,39,1.2,,,,
GBE_KRMLN_002000aa,2019-02-12 14:00:00,성주,5.6,36,1.5,,,,
GBE_KRMLN_002000aa,2019-02-12 15:00:00,성주,5.6,34,1.4,,,,
GBE_KRMLN_002000aa,2019-02-12 16:00:00,성주,5.8,34,0.9,,,,
GBE_KRMLN_002000aa,2019-02-12 17:00:00,성주,5.2,35,1.3,,,,
GBE_KRMLN_002000aa,2019-02-12 18:00:00,성주,4.5,38,1.4,,,,
GBE_KRMLN_002000aa,2019-02-12 19:00:00,성주,3.7,42,0.5,,,,
GBE_KRMLN_002000aa,2019-02-12 20:00:00,성주,3.1,44,0.5,,,,
GBE_KRMLN_002000aa,2019-02-12 21:00:00,성주,2.3,48,1.2,,,,
GBE_KRMLN_002000aa,2019-02-12 22:00:00,성주,1.5,54,0.2,,,,
GBE_KRMLN_002000aa,2019-02-12 23:00:00,성주,1.5,55,0.6,,,,
GBE_KRMLN_002000aa,2019-02-13 00:00:00,성주,2.3,50,1.1,-2.3,,,
GBE_KRMLN_002000aa,2019-02-13 01:00:00,성주,1.7,50,0.7,-2.9,,,
GBE_KRMLN_002000aa,2019-02-13 02:00:00,성주,1.0,51,0.1,-2.5,,,
GBE_KRMLN_002000aa,2019-02-13 03:00:00,성주,0.2,54,0.2,-5.1,,,
GBE_KRMLN_002000aa,2019-02-13 04:00:00,성주,-1.0,59,1.0,-7.2,,,
GBE_KRMLN_002000aa,2019-02-13 05:00:00,성주,-1.4,60,0.9,-7.3,,,
GBE_KRMLN_002000aa,2019-02-13 06:00:00,성주,-0.4,52,1.8,-8.9,,,
GBE_KRMLN_002000aa,2019-02-13 07:00:00,성주,-0.6,50,0.9,-7.8,,,
GBE_KRMLN_002000aa,2019-02-13 08:00:00,성주,-1.3,54,1.2,-8.4,,,
GBE_KRMLN_002000aa,2019-02-13 09:00:00,성주,0.8,46,1.6,-3.4,,,
GBE_KRMLN_002000aa,2019-02-13 10:00:00,성주,2.6,32,2.3,-0.2,,,
GBE_KRMLN_002000aa,2019-02-13 11:00:00,성주,3.4,28,2.8,1.8,,,
GBE_KRMLN_002000aa,2019-02-13 12:00:00,성주,4.8,26,3.1,3.4,,,
GBE_KRMLN_002000aa,2019-02-13 13:00:00,성주,5.7,24,2.8,4.9,,,
GBE_KRMLN_002000aa,2019-02-13 14:00:00,성주,5.1,23,4.2,6.1,,,
GBE_KRMLN_002000aa,2019-02-13 15:00:00,성주,6.2,22,2.5,7.0,,,
GBE_KRMLN_002000aa,2019-02-13 16:00:00,성주,5.5,22,2.7,6.7,,,
GBE_KRMLN_002000aa,2019-02-13 17:00:00,성주,4.8,25,2.7,5.1,,,
GBE_KRMLN_002000aa,2019-02-13 18:00:00,성주,3.1,29,1.5,1.5,,,
GBE_KRMLN_002000aa,2019-02-13 19:00:00,성주,2.0,33,1.1,-2.4,,,
GBE_KRMLN_002000aa,2019-02-13 20:00:00,성주,1.5,30,0.8,-5.3,,,
GBE_KRMLN_002000aa,2019-02-13 21:00:00,성주,0.5,35,1.9,-7.3,,,
GBE_KRMLN_002000aa,2019-02-13 22:00:00,성주,0.7,34,1.7,-6.9,,,
GBE_KRMLN_002000aa,2019-02-13 23:00:00,성주,0.1,38,0.9,-7.8,,,
GBE_KRMLN_002000aa,2019-02-14 00:00:00,성주,0.0,38,1.0,,,,
GBE_KRMLN_002000aa,2019-02-14 01:00:00,성주,-0.1,38,0.8,,,,
GBE_KRMLN_002000aa,2019-02-14 02:00:00,성주,-0.6,42,1.4,,,,
GBE_KRMLN_002000aa,2019-02-14 03:00:00,성주,-0.5,42,1.0,,,,
GBE_KRMLN_002000aa,2019-02-14 04:00:00,성주,-1.1,44,1.3,,,,
GBE_KRMLN_002000aa,2019-02-14 05:00:00,성주,-1.1,44,1.0,,,,
GBE_KRMLN_002000aa,2019-02-14 06:00:00,성주,-1.3,45,0.8,,,,
GBE_KRMLN_002000aa,2019-02-14 07:00:00,성주,-2.1,54,0.7,,,,
GBE_KRMLN_002000aa,2019-02-14 08:00:00,성주,-2.0,53,1.1,,,,
GBE_KRMLN_002000aa,2019-02-14 09:00:00,성주,-0.8,45,0.7,,,,
GBE_KRMLN_002000aa,2019-02-14 10:00:00,성주,0.2,37,0.4,,,,
GBE_KRMLN_002000aa,2019-02-14 11:00:00,성주,2.0,33,1.0,,,,
GBE_KRMLN_002000aa,2019-02-14 12:00:00,성주,4.8,36,1.1,,,,
GBE_KRMLN_002000aa,2019-02-14 13:00:00,성주,5.5,34,1.6,,,,
GBE_KRMLN_002000aa,2019-02-14 14:00:00,성주,6.2,38,1.6,,,,
GBE_KRMLN_002000aa,2019-02-14 15:00:00,성주,7.3,37,2.0,,,,
GBE_KRMLN_002000aa,2019-02-14 16:00:00,성주,7.3,39,1.0,,,,
GBE_KRMLN_002000aa,2019-02-14 17:00:00,성주,7.1,45,1.0,,,,
GBE_KRMLN_002000aa,2019-02-14 18:00:00,성주,6.1,55,1.3,,,,
GBE_KRMLN_002000aa,2019-02-14 19:00:00,성주,4.6,66,0.9,,,,
GBE_KRMLN_002000aa,2019-02-14 20:00:00,성주,3.4,74,0.8,,,,
GBE_KRMLN_002000aa,2019-02-14 21:00:00,성주,3.0,78,0.0,,,,
GBE_KRMLN_002000aa,2019-02-14 22:00:00,성주,2.7,80,0.2,,,,
GBE_KRMLN_002000aa,2019-02-14 23:00:00,성주,1.7,83,0.4,,,,
GBE_KRMLN_002000aa,2019-02-15 00:00:00,성주,1.3,88,1.0,-8.7,,,
GBE_KRMLN_002000aa,2019-02-15 01:00:00,성주,0.8,90,0.2,-9.5,,,
GBE_KRMLN_002000aa,2019-02-15 02:00:00,성주,0.0,93,0.5,-10.3,,,
GBE_KRMLN_002000aa,2019-02-15 03:00:00,성주,-0.2,93,0.7,-10.8,,,
GBE_KRMLN_002000aa,2019-02-15 04:00:00,성주,0.0,93,0.2,-11.5,,,
GBE_KRMLN_002000aa,2019-02-15 05:00:00,성주,0.2,94,0.7,-11.7,,,
GBE_KRMLN_002000aa,2019-02-15 06:00:00,성주,0.5,92,0.0,-12.1,,,
GBE_KRMLN_002000aa,2019-02-15 07:00:00,성주,0.9,90,0.2,-12.7,,,
GBE_KRMLN_002000aa,2019-02-15 08:00:00,성주,0.9,91,0.9,-12.7,,,
GBE_KRMLN_002000aa,2019-02-15 09:00:00,성주,1.1,89,0.7,-9.7,,,
GBE_KRMLN_002000aa,2019-02-15 10:00:00,성주,2.6,82,1.6,-2.3,,,
GBE_KRMLN_002000aa,2019-02-15 11:00:00,성주,5.2,62,2.0,3.1,,,
GBE_KRMLN_002000aa,2019-02-15 12:00:00,성주,5.9,44,1.9,5.9,,,
GBE_KRMLN_002000aa,2019-02-15 13:00:00,성주,7.3,15,3.3,8.3,,,
GBE_KRMLN_002000aa,2019-02-15 14:00:00,성주,7.9,26,3.0,10.5,,,
GBE_KRMLN_002000aa,2019-02-15 15:00:00,성주,7.7,28,3.8,10.3,,,
GBE_KRMLN_002000aa,2019-02-15 16:00:00,성주,6.6,35,2.9,10.1,,,
GBE_KRMLN_002000aa,2019-02-15 17:00:00,성주,5.8,43,2.3,9.0,,,
GBE_KRMLN_002000aa,2019-02-15 18:00:00,성주,4.4,49,1.5,4.7,,,
GBE_KRMLN_002000aa,2019-02-15 19:00:00,성주,3.9,51,0.9,-0.8,,,
GBE_KRMLN_002000aa,2019-02-15 20:00:00,성주,4.0,52,0.7,-2.4,,,
GBE_KRMLN_002000aa,2019-02-15 21:00:00,성주,4.4,62,1.7,-4.4,,,
GBE_KRMLN_002000aa,2019-02-15 22:00:00,성주,4.0,63,2.1,-5.1,,,
GBE_KRMLN_002000aa,2019-02-15 23:00:00,성주,3.4,61,1.1,-5.3,,,
GBE_KRMLN_002000aa,2019-02-16 00:00:00,성주,3.3,62,2.6,,,,
GBE_KRMLN_002000aa,2019-02-16 01:00:00,성주,2.6,69,1.7,,,,
GBE_KRMLN_002000aa,2019-02-16 02:00:00,성주,2.5,59,2.4,,,,
GBE_KRMLN_002000aa,2019-02-16 03:00:00,성주,2.1,60,2.4,,,,
GBE_KRMLN_002000aa,2019-02-16 04:00:00,성주,1.3,68,2.0,,,,
GBE_KRMLN_002000aa,2019-02-16 05:00:00,성주,0.9,65,3.3,,,,
GBE_KRMLN_002000aa,2019-02-16 06:00:00,성주,0.4,73,1.7,,,,
GBE_KRMLN_002000aa,2019-02-16 07:00:00,성주,0.4,64,1.7,,,,
GBE_KRMLN_002000aa,2019-02-16 08:00:00,성주,-0.6,89,1.6,,,,
GBE_KRMLN_002000aa,2019-02-16 09:00:00,성주,-1.1,93,2.0,,,,
GBE_KRMLN_002000aa,2019-02-16 10:00:00,성주,-0.5,89,1.9,,,,
GBE_KRMLN_002000aa,2019-02-16 11:00:00,성주,0.7,68,2.7,,,,
GBE_KRMLN_002000aa,2019-02-16 12:00:00,성주,1.0,67,2.3,,,,
GBE_KRMLN_002000aa,2019-02-16 13:00:00,성주,1.6,57,2.4,,,,
GBE_KRMLN_002000aa,2019-02-16 14:00:00,성주,1.3,51,2.6,,,,
GBE_KRMLN_002000aa,2019-02-16 15:00:00,성주,2.8,43,2.8,,,,
GBE_KRMLN_002000aa,2019-02-16 16:00:00,성주,2.8,42,2.0,,,,
GBE_KRMLN_002000aa,2019-02-16 17:00:00,성주,2.1,42,2.3,,,,
GBE_KRMLN_002000aa,2019-02-16 18:00:00,성주,1.1,46,2.0,,,,
GBE_KRMLN_002000aa,2019-02-16 19:00:00,성주,0.0,52,1.2,,,,
GBE_KRMLN_002000aa,2019-02-16 20:00:00,성주,-0.3,53,1.5,,,,
GBE_KRMLN_002000aa,2019-02-16 21:00:00,성주,-0.6,53,0.9,,,,
GBE_KRMLN_002000aa,2019-02-16 22:00:00,성주,-2.4,62,0.6,,,,
GBE_KRMLN_002000aa,2019-02-16 23:00:00,성주,-1.9,61,1.6,,,,
GBE_KRMLN_002000aa,2019-02-17 00:00:00,성주,-1.7,61,1.7,-5.5,,,
GBE_KRMLN_002000aa,2019-02-17 01:00:00,성주,-2.3,64,1.2,-6.2,,,
GBE_KRMLN_002000aa,2019-02-17 02:00:00,성주,-2.4,65,1.8,-5.7,,,
GBE_KRMLN_002000aa,2019-02-17 03:00:00,성주,-3.1,70,1.8,-4.4,,,
GBE_KRMLN_002000aa,2019-02-17 04:00:00,성주,-2.4,71,2.3,-4.6,,,
GBE_KRMLN_002000aa,2019-02-17 05:00:00,성주,-2.7,71,1.6,-4.3,,,
GBE_KRMLN_002000aa,2019-02-17 06:00:00,성주,-2.8,68,2.2,-3.1,,,
GBE_KRMLN_002000aa,2019-02-17 07:00:00,성주,-2.7,67,2.4,-2.1,,,
GBE_KRMLN_002000aa,2019-02-17 08:00:00,성주,-2.6,67,2.6,-1.7,,,
GBE_KRMLN_002000aa,2019-02-17 09:00:00,성주,-1.2,53,2.4,-0.9,,,
GBE_KRMLN_002000aa,2019-02-17 10:00:00,성주,0.1,44,2.7,0.9,,,
GBE_KRMLN_002000aa,2019-02-17 11:00:00,성주,1.2,36,3.2,7.5,,,
GBE_KRMLN_002000aa,2019-02-17 12:00:00,성주,3.2,26,3.2,9.1,,,
GBE_KRMLN_002000aa,2019-02-17 13:00:00,성주,4.9,21,3.4,10.1,,,
GBE_KRMLN_002000aa,2019-02-17 14:00:00,성주,6.9,19,3.0,9.7,,,
GBE_KRMLN_002000aa,2019-02-17 15:00:00,성주,6.2,17,3.1,10.4,,,
GBE_KRMLN_002000aa,2019-02-17 16:00:00,성주,7.1,14,2.3,8.4,,,
GBE_KRMLN_002000aa,2019-02-17 17:00:00,성주,6.2,18,2.0,7.1,,,
GBE_KRMLN_002000aa,2019-02-17 18:00:00,성주,4.8,24,1.9,4.7,,,
GBE_KRMLN_002000aa,2019-02-17 19:00:00,성주,3.8,25,1.4,2.2,,,
GBE_KRMLN_002000aa,2019-02-17 20:00:00,성주,2.5,30,1.4,1.8,,,
GBE_KRMLN_002000aa,2019-02-17 21:00:00,성주,1.9,31,1.3,0.3,,,
GBE_KRMLN_002000aa,2019-02-17 22:00:00,성주,0.3,37,1.4,-0.4,,,
GBE_KRMLN_002000aa,2019-02-17 23:00:00,성주,1.5,35,1.8,-2.4,,,
GBE_KRMLN_002000aa,2019-02-18 00:00:00,성주,0.9,41,1.8,,,,
GBE_KRMLN_002000aa,2019-02-18 01:00:00,성주,0.5,42,2.2,,,,
GBE_KRMLN_002000aa,2019-02-18 02:00:00,성주,-0.2,44,1.8,,,,
GBE_KRMLN_002000aa,2019-02-18 03:00:00,성주,-0.6,44,0.8,,,,
GBE_KRMLN_002000aa,2019-02-18 04:00:00,성주,-0.9,47,1.9,,,,
GBE_KRMLN_002000aa,2019-02-18 05:00:00,성주,-0.7,48,2.8,,,,
GBE_KRMLN_002000aa,2019-02-18 06:00:00,성주,-1.5,53,2.2,,,,
GBE_KRMLN_002000aa,2019-02-18 07:00:00,성주,-0.9,52,2.2,,,,
GBE_KRMLN_002000aa,2019-02-18 08:00:00,성주,-1.1,57,0.7,,,,
GBE_KRMLN_002000aa,2019-02-18 09:00:00,성주,0.7,50,1.6,,,,
GBE_KRMLN_002000aa,2019-02-18 10:00:00,성주,2.1,46,1.3,,,,
GBE_KRMLN_002000aa,2019-02-18 11:00:00,성주,5.0,28,0.9,,,,
GBE_KRMLN_002000aa,2019-02-18 12:00:00,성주,7.3,29,1.3,,,,
GBE_KRMLN_002000aa,2019-02-18 13:00:00,성주,7.4,21,1.4,,,,
GBE_KRMLN_002000aa,2019-02-18 14:00:00,성주,8.3,17,1.0,,,,
GBE_KRMLN_002000aa,2019-02-18 15:00:00,성주,8.3,18,0.5,,,,
GBE_KRMLN_002000aa,2019-02-18 16:00:00,성주,9.1,14,0.3,,,,
GBE_KRMLN_002000aa,2019-02-18 17:00:00,성주,9.2,13,0.7,,,,
GBE_KRMLN_002000aa,2019-02-18 18:00:00,성주,8.9,10,0.8,,,,
GBE_KRMLN_002000aa,2019-02-18 19:00:00,성주,7.9,17,0.2,,,,
GBE_KRMLN_002000aa,2019-02-18 20:00:00,성주,6.8,28,0.8,,,,
GBE_KRMLN_002000aa,2019-02-18 21:00:00,성주,6.3,29,0.3,,,,
GBE_KRMLN_002000aa,2019-02-18 22:00:00,성주,6.5,31,0.1,,,,
GBE_KRMLN_002000aa,2019-02-18 23:00:00,성주,5.8,35,1.1,,,,
GBE_KRMLN_002000aa,2019-02-19 00:00:00,성주,5.0,51,0.8,-3.2,,,
GBE_KRMLN_002000aa,2019-02-19 01:00:00,성주,3.8,81,1.0,-3.5,,,
GBE_KRMLN_002000aa,2019-02-19 02:00:00,성주,2.7,99,0.9,-6.1,,,
GBE_KRMLN_002000aa,2019-02-19 03:00:00,성주,2.7,99,0.4,-7.6,,,
GBE_KRMLN_002000aa,2019-02-19 04:00:00,성주,2.5,99,0.4,-8.1,,,
GBE_KRMLN_002000aa,2019-02-19 05:00:00,성주,2.2,99,0.4,-8.6,,,
GBE_KRMLN_002000aa,2019-02-19 06:00:00,성주,2.4,99,0.2,-10.0,,,
GBE_KRMLN_002000aa,2019-02-19 07:00:00,성주,2.3,99,0.0,-10.4,,,
GBE_KRMLN_002000aa,2019-02-19 08:00:00,성주,2.5,99,0.3,-11.0,,,
GBE_KRMLN_002000aa,2019-02-19 09:00:00,성주,2.3,99,0.1,-7.8,,,
GBE_KRMLN_002000aa,2019-02-19 10:00:00,성주,2.7,99,0.9,-0.1,,,
GBE_KRMLN_002000aa,2019-02-19 11:00:00,성주,3.1,99,1.1,4.2,,,
GBE_KRMLN_002000aa,2019-02-19 12:00:00,성주,3.1,99,1.0,7.8,,,
GBE_KRMLN_002000aa,2019-02-19 13:00:00,성주,3.5,99,0.5,9.5,,,
GBE_KRMLN_002000aa,2019-02-19 14:00:00,성주,4.2,99,1.2,11.6,,,
GBE_KRMLN_002000aa,2019-02-19 15:00:00,성주,4.6,99,1.3,12.2,,,
GBE_KRMLN_002000aa,2019-02-19 16:00:00,성주,5.6,99,1.4,11.4,,,
GBE_KRMLN_002000aa,2019-02-19 17:00:00,성주,6.0,98,0.5,11.1,,,
GBE_KRMLN_002000aa,2019-02-19 18:00:00,성주,5.8,97,2.1,4.8,,,
GBE_KRMLN_002000aa,2019-02-19 19:00:00,성주,5.6,95,0.8,1.5,,,
GBE_KRMLN_002000aa,2019-02-19 20:00:00,성주,5.1,90,1.1,-1.1,,,
GBE_KRMLN_002000aa,2019-02-19 21:00:00,성주,4.4,90,1.6,-3.2,,,
GBE_KRMLN_002000aa,2019-02-19 22:00:00,성주,3.2,89,1.5,-4.0,,,
GBE_KRMLN_002000aa,2019-02-19 23:00:00,성주,2.2,94,1.5,-4.6,,,
GBE_KRMLN_002000aa,2019-02-20 00:00:00,성주,2.0,90,1.4,,,,
GBE_KRMLN_002000aa,2019-02-20 01:00:00,성주,2.5,87,1.3,,,,
GBE_KRMLN_002000aa,2019-02-20 02:00:00,성주,2.7,86,1.7,,,,
GBE_KRMLN_002000aa,2019-02-20 03:00:00,성주,2.5,86,1.1,,,,
GBE_KRMLN_002000aa,2019-02-20 04:00:00,성주,2.7,86,1.0,,,,
GBE_KRMLN_002000aa,2019-02-20 05:00:00,성주,3.1,81,1.4,,,,
GBE_KRMLN_002000aa,2019-02-20 06:00:00,성주,2.9,83,0.9,,,,
GBE_KRMLN_002000aa,2019-02-20 07:00:00,성주,2.8,87,1.1,,,,
GBE_KRMLN_002000aa,2019-02-20 08:00:00,성주,3.0,85,1.3,,,,
GBE_KRMLN_002000aa,2019-02-20 09:00:00,성주,3.5,80,1.3,,,,
GBE_KRMLN_002000aa,2019-02-20 10:00:00,성주,4.1,72,1.7,,,,
GBE_KRMLN_002000aa,2019-02-20 11:00:00,성주,4.5,69,2.3,,,,
GBE_KRMLN_002000aa,2019-02-20 12:00:00,성주,5.3,60,2.6,,,,
GBE_KRMLN_002000aa,2019-02-20 13:00:00,성주,5.5,59,2.8,,,,
GBE_KRMLN_002000aa,2019-02-20 14:00:00,성주,5.9,59,2.5,,,,
GBE_KRMLN_002000aa,2019-02-20 15:00:00,성주,7.1,54,2.2,,,,
GBE_KRMLN_002000aa,2019-02-20 16:00:00,성주,6.6,56,3.2,,,,
GBE_KRMLN_002000aa,2019-02-20 17:00:00,성주,6.0,57,1.5,,,,
GBE_KRMLN_002000aa,2019-02-20 18:00:00,성주,4.9,62,1.7,,,,
GBE_KRMLN_002000aa,2019-02-20 19:00:00,성주,4.2,67,1.6,,,,
GBE_KRMLN_002000aa,2019-02-20 20:00:00,성주,2.4,80,1.5,,,,
GBE_KRMLN_002000aa,2019-02-20 21:00:00,성주,2.3,79,2.0,,,,
GBE_KRMLN_002000aa,2019-02-20 22:00:00,성주,1.6,81,1.2,,,,
GBE_KRMLN_002000aa,2019-02-20 23:00:00,성주,1.2,80,0.5,,,,
GBE_KRMLN_002000aa,2019-02-21 00:00:00,성주,1.0,82,0.3,-6.0,,,
GBE_KRMLN_002000aa,2019-02-21 01:00:00,성주,0.6,86,1.4,-6.7,,,
GBE_KRMLN_002000aa,2019-02-21 02:00:00,성주,0.0,88,0.8,-7.0,,,
GBE_KRMLN_002000aa,2019-02-21 03:00:00,성주,-0.8,91,0.7,-6.8,,,
GBE_KRMLN_002000aa,2019-02-21 04:00:00,성주,-0.7,94,0.9,-6.6,,,
