FARM_ID,MSRM_DT,AREA_NM,AREA_TPRT,AREA_HMDT,AREA_WDSP,INNER_TPRT,INNER_HMDT,INNER_CBDX_CTRN,SHPMN_QTY
GBE_KRMLN_0030000g,2020-06-09 00:00:00,성주,23.8,73.0,0.1,22.6,89.0,714.0,1520.0
GBE_KRMLN_0030000g,2020-06-09 01:00:00,성주,22.8,76.0,0.5,21.9,89.9,660.0,1520.0
GBE_KRMLN_0030000g,2020-06-09 02:00:00,성주,22.3,80.0,0.2,21.0,91.7,737.0,1520.0
GBE_KRMLN_0030000g,2020-06-09 03:00:00,성주,22.3,83.0,0.0,20.9,92.7,574.0,1520.0
GBE_KRMLN_0030000g,2020-06-09 04:00:00,성주,21.7,90.0,0.7,20.2,92.2,691.0,1520.0
GBE_KRMLN_0030000g,2020-06-09 05:00:00,성주,21.1,91.0,0.6,19.5,91.8,652.0,1520.0
GBE_KRMLN_0030000g,2020-06-09 06:00:00,성주,21.4,95.0,0.6,19.1,94.6,582.0,1520.0
GBE_KRMLN_0030000g,2020-06-09 07:00:00,성주,22.9,83.0,0.1,19.5,96.2,497.0,1520.0
GBE_KRMLN_0030000g,2020-06-09 08:00:00,성주,25.7,69.0,0.5,24.5,86.2,491.0,1520.0
GBE_KRMLN_0030000g,2020-06-09 09:00:00,성주,27.5,64.0,0.5,31.1,72.8,471.0,1520.0
GBE_KRMLN_0030000g,2020-06-09 10:00:00,성주,30.0,55.0,1.3,35.6,67.6,454.0,1520.0
GBE_KRMLN_0030000g,2020-06-09 11:00:00,성주,30.4,50.0,0.5,38.9,62.2,451.0,1520.0
GBE_KRMLN_0030000g,2020-06-09 12:00:00,성주,32.2,44.0,1.1,,56.6,477.0,1520.0
GBE_KRMLN_0030000g,2020-06-09 13:00:00,성주,33.4,41.0,1.3,,61.7,487.0,1520.0
GBE_KRMLN_0030000g,2020-06-09 14:00:00,성주,33.5,34.0,1.4,,54.9,453.0,1520.0
GBE_KRMLN_0030000g,2020-06-09 15:00:00,성주,34.5,32.0,1.3,,55.3,441.0,1520.0
GBE_KRMLN_0030000g,2020-06-09 16:00:00,성주,34.1,28.0,1.8,,52.2,450.0,1520.0
GBE_KRMLN_0030000g,2020-06-09 17:00:00,성주,34.1,32.0,1.2,39.3,55.8,497.0,1520.0
GBE_KRMLN_0030000g,2020-06-09 18:00:00,성주,32.9,36.0,1.6,35.7,55.9,514.0,1520.0
GBE_KRMLN_0030000g,2020-06-09 19:00:00,성주,31.7,39.0,1.4,32.5,62.2,567.0,1520.0
GBE_KRMLN_0030000g,2020-06-09 20:00:00,성주,30.7,40.0,0.7,30.1,69.1,625.0,1520.0
GBE_KRMLN_0030000g,2020-06-09 21:00:00,성주,28.6,50.0,0.4,26.5,79.8,627.0,1520.0
GBE_KRMLN_0030000g,2020-06-09 22:00:00,성주,28.0,55.0,0.1,24.5,82.0,630.0,1520.0
GBE_KRMLN_0030000g,2020-06-09 23:00:00,성주,27.0,60.0,0.3,23.5,86.7,669.0,1520.0
GBE_KRMLN_0030000g,2020-06-10 00:00:00,성주,25.6,69.0,0.8,23.4,90.7,712.0,920.0
GBE_KRMLN_0030000g,2020-06-10 01:00:00,성주,24.7,74.0,0.8,23.1,87.8,717.0,920.0
GBE_KRMLN_0030000g,2020-06-10 02:00:00,성주,23.9,79.0,0.1,22.6,90.9,712.0,920.0
GBE_KRMLN_0030000g,2020-06-10 03:00:00,성주,22.8,86.0,0.8,21.8,90.0,719.0,920.0
GBE_KRMLN_0030000g,2020-06-10 04:00:00,성주,22.4,88.0,0.7,21.1,90.8,711.0,920.0
GBE_KRMLN_0030000g,2020-06-10 05:00:00,성주,22.1,90.0,0.4,20.6,92.8,704.0,920.0
GBE_KRMLN_0030000g,2020-06-10 06:00:00,성주,21.9,94.0,0.4,20.1,93.2,672.0,920.0
GBE_KRMLN_0030000g,2020-06-10 07:00:00,성주,24.5,82.0,0.1,20.5,96.3,557.0,920.0
GBE_KRMLN_0030000g,2020-06-10 08:00:00,성주,26.4,68.0,0.2,24.3,91.9,515.0,920.0
GBE_KRMLN_0030000g,2020-06-10 09:00:00,성주,27.6,62.0,0.6,31.1,78.4,459.0,920.0
GBE_KRMLN_0030000g,2020-06-10 10:00:00,성주,29.8,53.0,0.7,37.3,69.7,478.0,920.0
GBE_KRMLN_0030000g,2020-06-10 11:00:00,성주,30.2,48.0,0.7,39.9,63.6,451.0,920.0
GBE_KRMLN_0030000g,2020-06-10 12:00:00,성주,33.6,42.0,1.3,,55.2,460.0,920.0
GBE_KRMLN_0030000g,2020-06-10 13:00:00,성주,33.1,42.0,1.1,,54.5,445.0,920.0
GBE_KRMLN_0030000g,2020-06-10 14:00:00,성주,32.9,42.0,1.7,,58.8,486.0,920.0
GBE_KRMLN_0030000g,2020-06-10 15:00:00,성주,32.5,44.0,0.5,,53.4,481.0,920.0
GBE_KRMLN_0030000g,2020-06-10 16:00:00,성주,34.0,38.0,1.5,,55.1,444.0,920.0
GBE_KRMLN_0030000g,2020-06-10 17:00:00,성주,33.5,39.0,1.9,,56.7,496.0,920.0
GBE_KRMLN_0030000g,2020-06-10 18:00:00,성주,31.3,50.0,1.3,35.1,65.8,560.0,920.0
GBE_KRMLN_0030000g,2020-06-10 19:00:00,성주,29.6,58.0,0.8,30.5,70.6,578.0,920.0
GBE_KRMLN_0030000g,2020-06-10 20:00:00,성주,28.8,61.0,1.0,28.4,74.5,749.0,920.0
GBE_KRMLN_0030000g,2020-06-10 21:00:00,성주,23.6,99.0,1.9,27.0,89.5,1007.0,920.0
GBE_KRMLN_0030000g,2020-06-10 22:00:00,성주,22.6,99.0,0.6,25.8,91.6,1245.0,920.0
GBE_KRMLN_0030000g,2020-06-10 23:00:00,성주,22.4,99.0,1.1,25.2,93.3,,920.0
GBE_KRMLN_0030000g,2020-06-11 00:00:00,성주,21.6,99.0,0.4,24.8,94.9,,1100.0
GBE_KRMLN_0030000g,2020-06-11 01:00:00,성주,21.7,99.0,0.8,24.6,94.8,,1100.0
GBE_KRMLN_0030000g,2020-06-11 02:00:00,성주,20.8,99.0,0.4,24.3,95.2,,1100.0
GBE_KRMLN_0030000g,2020-06-11 03:00:00,성주,20.6,99.0,1.0,23.9,94.5,,1100.0
GBE_KRMLN_0030000g,2020-06-11 04:00:00,성주,20.9,99.0,0.8,23.6,95.5,,1100.0
GBE_KRMLN_0030000g,2020-06-11 05:00:00,성주,20.6,99.0,0.6,23.3,95.8,,1100.0
GBE_KRMLN_0030000g,2020-06-11 06:00:00,성주,20.7,99.0,0.0,23.4,97.0,1091.0,1100.0
GBE_KRMLN_0030000g,2020-06-11 07:00:00,성주,20.9,99.0,0.2,23.2,96.4,642.0,1100.0
GBE_KRMLN_0030000g,2020-06-11 08:00:00,성주,20.9,99.0,1.1,24.0,97.2,527.0,1100.0
GBE_KRMLN_0030000g,2020-06-11 09:00:00,성주,21.5,99.0,0.7,27.6,87.5,550.0,1100.0
GBE_KRMLN_0030000g,2020-06-11 10:00:00,성주,24.1,93.0,0.8,26.9,80.7,453.0,1100.0
GBE_KRMLN_0030000g,2020-06-11 11:00:00,성주,26.6,80.0,1.1,28.4,95.9,535.0,1100.0
GBE_KRMLN_0030000g,2020-06-11 12:00:00,성주,26.8,78.0,0.6,36.3,75.3,479.0,1100.0
GBE_KRMLN_0030000g,2020-06-11 13:00:00,성주,27.3,74.0,0.8,37.9,60.7,493.0,1100.0
GBE_KRMLN_0030000g,2020-06-11 14:00:00,성주,28.8,66.0,0.8,37.6,63.2,525.0,1100.0
GBE_KRMLN_0030000g,2020-06-11 15:00:00,성주,30.4,61.0,1.2,39.0,67.6,445.0,1100.0
GBE_KRMLN_0030000g,2020-06-11 16:00:00,성주,29.9,59.0,0.7,39.2,65.0,489.0,1100.0
GBE_KRMLN_0030000g,2020-06-11 17:00:00,성주,29.9,56.0,0.9,39.6,62.8,487.0,1100.0
GBE_KRMLN_0030000g,2020-06-11 18:00:00,성주,29.8,60.0,0.9,38.5,63.7,549.0,1100.0
GBE_KRMLN_0030000g,2020-06-11 19:00:00,성주,28.6,70.0,0.6,35.4,67.5,618.0,1100.0
GBE_KRMLN_0030000g,2020-06-11 20:00:00,성주,26.1,83.0,0.4,31.8,71.5,634.0,1100.0
GBE_KRMLN_0030000g,2020-06-11 21:00:00,성주,25.1,94.0,0.3,27.5,81.2,648.0,1100.0
GBE_KRMLN_0030000g,2020-06-11 22:00:00,성주,24.5,97.0,0.6,25.2,88.6,694.0,1100.0
GBE_KRMLN_0030000g,2020-06-11 23:00:00,성주,24.0,98.0,1.2,24.6,91.2,642.0,1100.0
GBE_KRMLN_0030000g,2020-06-12 00:00:00,성주,23.5,99.0,0.6,23.8,93.0,701.0,
GBE_KRMLN_0030000g,2020-06-12 01:00:00,성주,23.1,99.0,0.4,23.5,95.4,730.0,
GBE_KRMLN_0030000g,2020-06-12 02:00:00,성주,22.9,99.0,0.3,23.6,94.5,708.0,
GBE_KRMLN_0030000g,2020-06-12 03:00:00,성주,22.7,99.0,0.5,23.7,96.6,731.0,
GBE_KRMLN_0030000g,2020-06-12 04:00:00,성주,22.7,99.0,0.3,24.0,96.6,726.0,
GBE_KRMLN_0030000g,2020-06-12 05:00:00,성주,22.6,99.0,0.9,23.8,94.7,754.0,
GBE_KRMLN_0030000g,2020-06-12 06:00:00,성주,23.0,99.0,0.6,23.6,95.5,750.0,
GBE_KRMLN_0030000g,2020-06-12 07:00:00,성주,23.9,99.0,0.6,23.8,97.4,711.0,
GBE_KRMLN_0030000g,2020-06-12 08:00:00,성주,25.7,98.0,0.3,25.4,99.0,628.0,
GBE_KRMLN_0030000g,2020-06-12 09:00:00,성주,25.7,95.0,0.0,27.9,92.4,633.0,
GBE_KRMLN_0030000g,2020-06-12 10:00:00,성주,26.9,87.0,0.4,29.6,90.2,519.0,
GBE_KRMLN_0030000g,2020-06-12 11:00:00,성주,27.9,83.0,0.9,34.3,80.4,561.0,
GBE_KRMLN_0030000g,2020-06-12 12:00:00,성주,27.5,83.0,0.6,36.2,82.7,572.0,
GBE_KRMLN_0030000g,2020-06-12 13:00:00,성주,28.3,78.0,0.7,37.8,68.2,603.0,
GBE_KRMLN_0030000g,2020-06-12 14:00:00,성주,27.6,86.0,0.6,34.1,79.3,596.0,
GBE_KRMLN_0030000g,2020-06-12 15:00:00,성주,26.3,99.0,0.4,33.6,72.7,638.0,
GBE_KRMLN_0030000g,2020-06-12 16:00:00,성주,26.4,99.0,0.7,29.9,89.1,617.0,
GBE_KRMLN_0030000g,2020-06-12 17:00:00,성주,26.9,96.0,1.1,31.5,84.6,573.0,
GBE_KRMLN_0030000g,2020-06-12 18:00:00,성주,26.4,94.0,0.8,31.2,76.6,607.0,
GBE_KRMLN_0030000g,2020-06-12 19:00:00,성주,25.7,99.0,1.0,28.2,84.2,613.0,
GBE_KRMLN_0030000g,2020-06-12 20:00:00,성주,25.0,99.0,0.7,26.9,89.5,645.0,
GBE_KRMLN_0030000g,2020-06-12 21:00:00,성주,24.1,99.0,0.4,26.2,92.1,864.0,
GBE_KRMLN_0030000g,2020-06-12 22:00:00,성주,22.4,99.0,1.8,25.8,94.9,662.0,
GBE_KRMLN_0030000g,2020-06-12 23:00:00,성주,20.6,99.0,1.0,24.9,94.4,705.0,
GBE_KRMLN_0030000g,2020-06-13 00:00:00,성주,20.5,99.0,0.6,23.9,93.8,674.0,1480.0
GBE_KRMLN_0030000g,2020-06-13 01:00:00,성주,20.1,99.0,0.3,23.1,94.5,573.0,1480.0
GBE_KRMLN_0030000g,2020-06-13 02:00:00,성주,20.0,99.0,0.5,22.4,94.2,695.0,1480.0
GBE_KRMLN_0030000g,2020-06-13 03:00:00,성주,19.7,99.0,0.1,22.4,96.4,893.0,1480.0
GBE_KRMLN_0030000g,2020-06-13 04:00:00,성주,19.5,99.0,0.0,22.3,95.9,997.0,1480.0
GBE_KRMLN_0030000g,2020-06-13 05:00:00,성주,19.7,99.0,0.4,22.2,96.5,1054.0,1480.0
GBE_KRMLN_0030000g,2020-06-13 06:00:00,성주,19.8,99.0,0.4,22.3,97.0,610.0,1480.0
GBE_KRMLN_0030000g,2020-06-13 07:00:00,성주,20.2,99.0,0.4,22.0,95.8,701.0,1480.0
GBE_KRMLN_0030000g,2020-06-13 08:00:00,성주,20.6,99.0,0.7,24.2,,528.0,1480.0
GBE_KRMLN_0030000g,2020-06-13 09:00:00,성주,21.6,99.0,0.3,24.3,91.2,500.0,1480.0
GBE_KRMLN_0030000g,2020-06-13 10:00:00,성주,23.1,96.0,0.6,25.8,87.6,474.0,1480.0
GBE_KRMLN_0030000g,2020-06-13 11:00:00,성주,24.1,92.0,0.9,30.8,84.4,442.0,1480.0
GBE_KRMLN_0030000g,2020-06-13 12:00:00,성주,25.0,85.0,0.7,38.2,66.3,489.0,1480.0
GBE_KRMLN_0030000g,2020-06-13 13:00:00,성주,28.2,72.0,1.0,37.9,74.6,514.0,1480.0
GBE_KRMLN_0030000g,2020-06-13 14:00:00,성주,28.7,67.0,0.7,39.7,71.7,497.0,1480.0
GBE_KRMLN_0030000g,2020-06-13 15:00:00,성주,28.8,68.0,1.1,39.3,67.7,574.0,1480.0
GBE_KRMLN_0030000g,2020-06-13 16:00:00,성주,28.0,73.0,0.6,33.7,75.5,549.0,1480.0
GBE_KRMLN_0030000g,2020-06-13 17:00:00,성주,27.5,77.0,1.1,33.6,77.3,546.0,1480.0
GBE_KRMLN_0030000g,2020-06-13 18:00:00,성주,27.2,75.0,1.5,32.5,78.1,590.0,1480.0
GBE_KRMLN_0030000g,2020-06-13 19:00:00,성주,26.8,77.0,0.7,29.9,77.8,573.0,1480.0
GBE_KRMLN_0030000g,2020-06-13 20:00:00,성주,25.9,89.0,2.5,27.1,87.6,606.0,1480.0
GBE_KRMLN_0030000g,2020-06-13 21:00:00,성주,25.1,97.0,1.0,25.9,91.6,620.0,1480.0
GBE_KRMLN_0030000g,2020-06-13 22:00:00,성주,24.7,98.0,1.0,25.6,93.6,661.0,1480.0
GBE_KRMLN_0030000g,2020-06-13 23:00:00,성주,24.7,98.0,0.5,25.4,95.3,775.0,1480.0
GBE_KRMLN_0030000g,2020-06-14 00:00:00,성주,24.1,99.0,0.4,25.6,96.0,870.0,
GBE_KRMLN_0030000g,2020-06-14 01:00:00,성주,23.4,99.0,0.1,25.7,96.3,960.0,
GBE_KRMLN_0030000g,2020-06-14 02:00:00,성주,23.1,99.0,0.2,25.4,95.9,947.0,
GBE_KRMLN_0030000g,2020-06-14 03:00:00,성주,23.1,99.0,0.1,24.9,96.0,987.0,
GBE_KRMLN_0030000g,2020-06-14 04:00:00,성주,23.1,99.0,0.1,24.8,96.5,1001.0,
GBE_KRMLN_0030000g,2020-06-14 05:00:00,성주,23.0,99.0,0.6,24.7,97.4,981.0,
GBE_KRMLN_0030000g,2020-06-14 06:00:00,성주,22.7,99.0,0.4,24.7,97.4,683.0,
GBE_KRMLN_0030000g,2020-06-14 07:00:00,성주,23.0,99.0,0.3,24.5,97.3,635.0,
GBE_KRMLN_0030000g,2020-06-14 08:00:00,성주,23.1,99.0,0.3,24.6,98.0,586.0,
GBE_KRMLN_0030000g,2020-06-14 09:00:00,성주,23.4,99.0,0.1,25.0,98.9,603.0,
GBE_KRMLN_0030000g,2020-06-14 10:00:00,성주,24.3,99.0,0.2,26.4,99.1,593.0,
GBE_KRMLN_0030000g,2020-06-14 11:00:00,성주,25.4,99.0,0.2,27.7,95.6,554.0,
GBE_KRMLN_0030000g,2020-06-14 12:00:00,성주,25.7,99.0,0.9,31.8,94.0,503.0,
GBE_KRMLN_0030000g,2020-06-14 13:00:00,성주,26.4,92.0,1.5,37.3,82.9,559.0,
GBE_KRMLN_0030000g,2020-06-14 14:00:00,성주,27.6,89.0,1.4,35.8,73.7,529.0,
GBE_KRMLN_0030000g,2020-06-14 15:00:00,성주,29.3,76.0,1.9,36.6,69.8,539.0,
GBE_KRMLN_0030000g,2020-06-14 16:00:00,성주,28.8,71.0,2.6,32.8,73.2,496.0,
GBE_KRMLN_0030000g,2020-06-14 17:00:00,성주,28.6,71.0,1.7,35.2,68.8,494.0,
GBE_KRMLN_0030000g,2020-06-14 18:00:00,성주,27.3,70.0,3.0,33.3,65.5,536.0,
GBE_KRMLN_0030000g,2020-06-14 19:00:00,성주,26.3,71.0,3.7,30.3,68.4,512.0,
GBE_KRMLN_0030000g,2020-06-14 20:00:00,성주,25.0,63.0,2.7,28.9,75.9,528.0,
GBE_KRMLN_0030000g,2020-06-14 21:00:00,성주,23.9,62.0,1.3,25.9,78.1,551.0,
GBE_KRMLN_0030000g,2020-06-14 22:00:00,성주,22.4,72.0,1.0,24.0,84.2,620.0,
GBE_KRMLN_0030000g,2020-06-14 23:00:00,성주,22.0,77.0,1.2,21.9,88.7,643.0,
GBE_KRMLN_0030000g,2020-06-15 00:00:00,성주,22.0,83.0,1.3,21.1,90.4,621.0,
GBE_KRMLN_0030000g,2020-06-15 01:00:00,성주,21.8,81.0,1.0,20.3,91.6,658.0,
GBE_KRMLN_0030000g,2020-06-15 02:00:00,성주,21.6,79.0,1.5,19.8,92.7,621.0,
GBE_KRMLN_0030000g,2020-06-15 03:00:00,성주,20.8,81.0,1.3,19.1,91.4,713.0,
GBE_KRMLN_0030000g,2020-06-15 04:00:00,성주,20.1,85.0,0.7,18.4,91.7,704.0,
GBE_KRMLN_0030000g,2020-06-15 05:00:00,성주,19.2,91.0,1.0,17.7,92.4,801.0,
GBE_KRMLN_0030000g,2020-06-15 06:00:00,성주,19.7,88.0,1.0,17.2,93.8,620.0,
GBE_KRMLN_0030000g,2020-06-15 07:00:00,성주,20.4,84.0,1.4,17.1,96.0,534.0,
GBE_KRMLN_0030000g,2020-06-15 08:00:00,성주,22.8,77.0,1.2,21.4,95.8,430.0,
GBE_KRMLN_0030000g,2020-06-15 09:00:00,성주,23.7,65.0,1.3,27.1,81.2,410.0,
GBE_KRMLN_0030000g,2020-06-15 10:00:00,성주,24.5,60.0,2.0,34.7,60.2,400.0,
GBE_KRMLN_0030000g,2020-06-15 11:00:00,성주,27.2,54.0,1.7,36.3,64.2,449.0,
GBE_KRMLN_0030000g,2020-06-15 12:00:00,성주,28.7,51.0,2.2,36.1,64.1,421.0,
GBE_KRMLN_0030000g,2020-06-15 13:00:00,성주,29.1,46.0,2.2,39.1,58.0,459.0,
GBE_KRMLN_0030000g,2020-06-15 14:00:00,성주,29.4,46.0,1.7,,58.1,447.0,
GBE_KRMLN_0030000g,2020-06-15 15:00:00,성주,29.5,47.0,2.0,,51.6,460.0,
GBE_KRMLN_0030000g,2020-06-15 16:00:00,성주,29.5,47.0,1.9,,55.7,496.0,
GBE_KRMLN_0030000g,2020-06-15 17:00:00,성주,28.9,46.0,2.0,39.3,53.7,478.0,
GBE_KRMLN_0030000g,2020-06-15 18:00:00,성주,28.5,51.0,1.4,37.7,57.7,528.0,
GBE_KRMLN_0030000g,2020-06-15 19:00:00,성주,27.1,59.0,1.3,34.6,58.7,534.0,
GBE_KRMLN_0030000g,2020-06-15 20:00:00,성주,25.5,63.0,1.1,30.9,62.7,517.0,
GBE_KRMLN_0030000g,2020-06-15 21:00:00,성주,23.9,72.0,1.3,26.2,74.7,550.0,
GBE_KRMLN_0030000g,2020-06-15 22:00:00,성주,23.7,67.0,1.0,23.8,84.8,626.0,
GBE_KRMLN_0030000g,2020-06-15 23:00:00,성주,23.3,62.0,1.2,22.7,88.5,667.0,
GBE_KRMLN_0030000g,2020-06-16 00:00:00,성주,22.5,67.0,0.5,22.2,90.5,783.0,1990.0
GBE_KRMLN_0030000g,2020-06-16 01:00:00,성주,21.0,79.0,1.0,21.6,91.5,696.0,1990.0
GBE_KRMLN_0030000g,2020-06-16 02:00:00,성주,20.2,82.0,1.4,20.8,90.4,707.0,1990.0
GBE_KRMLN_0030000g,2020-06-16 03:00:00,성주,19.7,79.0,1.7,20.2,91.7,685.0,1990.0
GBE_KRMLN_0030000g,2020-06-16 04:00:00,성주,18.4,83.0,0.8,19.8,91.9,682.0,1990.0
GBE_KRMLN_0030000g,2020-06-16 05:00:00,성주,17.5,85.0,0.6,19.0,92.5,627.0,1990.0
GBE_KRMLN_0030000g,2020-06-16 06:00:00,성주,17.6,87.0,0.9,17.4,89.6,592.0,1990.0
GBE_KRMLN_0030000g,2020-06-16 07:00:00,성주,19.8,75.0,0.3,16.7,94.2,547.0,1990.0
GBE_KRMLN_0030000g,2020-06-16 08:00:00,성주,22.6,66.0,1.6,20.9,94.7,465.0,1990.0
GBE_KRMLN_0030000g,2020-06-16 09:00:00,성주,23.7,63.0,1.3,29.1,69.3,415.0,1990.0
GBE_KRMLN_0030000g,2020-06-16 10:00:00,성주,24.9,64.0,1.4,33.8,61.8,402.0,1990.0
GBE_KRMLN_0030000g,2020-06-16 11:00:00,성주,26.2,62.0,1.2,36.6,59.6,441.0,1990.0
GBE_KRMLN_0030000g,2020-06-16 12:00:00,성주,28.0,55.0,1.4,37.3,57.0,412.0,1990.0
GBE_KRMLN_0030000g,2020-06-16 13:00:00,성주,28.3,51.0,1.0,39.3,58.1,399.0,1990.0
GBE_KRMLN_0030000g,2020-06-16 14:00:00,성주,29.9,46.0,1.1,,57.7,436.0,1990.0
GBE_KRMLN_0030000g,2020-06-16 15:00:00,성주,28.7,44.0,0.9,,51.1,439.0,1990.0
GBE_KRMLN_0030000g,2020-06-16 16:00:00,성주,28.6,43.0,1.2,,52.6,453.0,1990.0
GBE_KRMLN_0030000g,2020-06-16 17:00:00,성주,29.0,45.0,0.5,39.3,52.0,458.0,1990.0
GBE_KRMLN_0030000g,2020-06-16 18:00:00,성주,28.1,56.0,0.7,36.7,53.4,522.0,1990.0
GBE_KRMLN_0030000g,2020-06-16 19:00:00,성주,26.3,64.0,0.7,34.0,61.8,540.0,1990.0
GBE_KRMLN_0030000g,2020-06-16 20:00:00,성주,26.0,57.0,0.5,30.1,66.8,566.0,1990.0
GBE_KRMLN_0030000g,2020-06-16 21:00:00,성주,24.8,57.0,1.4,26.4,77.6,587.0,1990.0
GBE_KRMLN_0030000g,2020-06-16 22:00:00,성주,24.3,57.0,1.9,24.1,80.3,693.0,1990.0
GBE_KRMLN_0030000g,2020-06-16 23:00:00,성주,23.7,58.0,1.4,23.6,89.3,823.0,1990.0
GBE_KRMLN_0030000g,2020-06-17 00:00:00,성주,23.3,59.0,1.7,23.0,90.1,779.0,
GBE_KRMLN_0030000g,2020-06-17 01:00:00,성주,21.3,77.0,1.2,22.0,90.5,763.0,
GBE_KRMLN_0030000g,2020-06-17 02:00:00,성주,20.0,85.0,1.0,21.2,91.0,721.0,
GBE_KRMLN_0030000g,2020-06-17 03:00:00,성주,19.4,89.0,1.2,20.6,89.1,768.0,
GBE_KRMLN_0030000g,2020-06-17 04:00:00,성주,18.9,92.0,0.8,19.8,91.4,785.0,
GBE_KRMLN_0030000g,2020-06-17 05:00:00,성주,18.5,95.0,1.2,19.3,92.5,787.0,
GBE_KRMLN_0030000g,2020-06-17 06:00:00,성주,18.8,94.0,0.6,19.1,93.7,674.0,
GBE_KRMLN_0030000g,2020-06-17 07:00:00,성주,19.5,92.0,0.8,19.1,93.2,615.0,
GBE_KRMLN_0030000g,2020-06-17 08:00:00,성주,20.7,81.0,0.2,20.7,94.3,505.0,
GBE_KRMLN_0030000g,2020-06-17 09:00:00,성주,22.6,73.0,0.8,24.1,87.0,467.0,
GBE_KRMLN_0030000g,2020-06-17 10:00:00,성주,23.3,65.0,0.6,27.1,77.3,465.0,
GBE_KRMLN_0030000g,2020-06-17 11:00:00,성주,25.7,58.0,1.0,32.0,69.6,434.0,
GBE_KRMLN_0030000g,2020-06-17 12:00:00,성주,26.1,56.0,1.0,34.6,60.2,474.0,
GBE_KRMLN_0030000g,2020-06-17 13:00:00,성주,26.5,56.0,1.7,34.4,63.4,508.0,
GBE_KRMLN_0030000g,2020-06-17 14:00:00,성주,26.2,56.0,1.1,32.6,64.5,534.0,
GBE_KRMLN_0030000g,2020-06-17 15:00:00,성주,26.9,54.0,0.9,32.7,65.5,570.0,
GBE_KRMLN_0030000g,2020-06-17 16:00:00,성주,27.1,57.0,0.9,31.0,70.3,515.0,
GBE_KRMLN_0030000g,2020-06-17 17:00:00,성주,25.8,63.0,0.8,32.4,66.2,538.0,
GBE_KRMLN_0030000g,2020-06-17 18:00:00,성주,25.3,67.0,0.5,30.2,67.3,561.0,
GBE_KRMLN_0030000g,2020-06-17 19:00:00,성주,24.5,73.0,0.4,28.3,72.6,601.0,
GBE_KRMLN_0030000g,2020-06-17 20:00:00,성주,23.6,81.0,0.5,26.1,77.2,666.0,
GBE_KRMLN_0030000g,2020-06-17 21:00:00,성주,23.5,83.0,0.5,24.1,87.3,927.0,
GBE_KRMLN_0030000g,2020-06-17 22:00:00,성주,23.4,81.0,0.3,24.4,93.3,1114.0,
GBE_KRMLN_0030000g,2020-06-17 23:00:00,성주,22.8,83.0,0.9,24.3,94.2,1268.0,
GBE_KRMLN_0030000g,2020-06-18 00:00:00,성주,22.3,89.0,0.5,24.0,94.2,,1610.0
GBE_KRMLN_0030000g,2020-06-18 01:00:00,성주,22.0,91.0,0.4,23.6,95.2,,1610.0
GBE_KRMLN_0030000g,2020-06-18 02:00:00,성주,20.6,99.0,0.8,23.2,94.7,,1610.0
GBE_KRMLN_0030000g,2020-06-18 03:00:00,성주,20.1,99.0,0.7,22.7,95.8,,1610.0
GBE_KRMLN_0030000g,2020-06-18 04:00:00,성주,19.6,99.0,0.8,22.3,95.9,,1610.0
GBE_KRMLN_0030000g,2020-06-18 05:00:00,성주,19.7,99.0,0.4,22.2,96.1,,1610.0
GBE_KRMLN_0030000g,2020-06-18 06:00:00,성주,20.0,99.0,0.7,22.1,97.1,,1610.0
GBE_KRMLN_0030000g,2020-06-18 07:00:00,성주,19.6,99.0,0.5,22.1,97.1,,1610.0
GBE_KRMLN_0030000g,2020-06-18 08:00:00,성주,19.8,80.0,1.6,22.2,96.5,,1610.0
GBE_KRMLN_0030000g,2020-06-18 09:00:00,성주,19.6,80.0,1.1,22.0,96.1,1315.0,1610.0
GBE_KRMLN_0030000g,2020-06-18 10:00:00,성주,19.7,80.0,1.4,23.2,98.2,870.0,1610.0
GBE_KRMLN_0030000g,2020-06-18 11:00:00,성주,20.2,87.0,0.3,25.6,93.9,470.0,1610.0
GBE_KRMLN_0030000g,2020-06-18 12:00:00,성주,19.7,96.0,0.6,,,,1610.0
GBE_KRMLN_0030000g,2020-06-18 13:00:00,성주,19.6,99.0,1.2,25.4,84.2,475.0,1610.0
GBE_KRMLN_0030000g,2020-06-18 14:00:00,성주,19.8,98.0,0.1,25.1,84.5,504.0,1610.0
GBE_KRMLN_0030000g,2020-06-18 15:00:00,성주,19.5,99.0,1.2,24.5,85.9,479.0,1610.0
GBE_KRMLN_0030000g,2020-06-18 16:00:00,성주,19.9,99.0,0.7,25.3,84.7,453.0,1610.0
GBE_KRMLN_0030000g,2020-06-18 17:00:00,성주,19.9,99.0,0.6,27.5,82.6,537.0,1610.0
GBE_KRMLN_0030000g,2020-06-18 18:00:00,성주,20.3,97.0,1.2,25.3,82.8,482.0,1610.0
GBE_KRMLN_0030000g,2020-06-18 19:00:00,성주,19.3,99.0,0.7,24.7,85.5,505.0,1610.0
GBE_KRMLN_0030000g,2020-06-18 20:00:00,성주,18.9,99.0,0.7,23.0,87.6,513.0,1610.0
GBE_KRMLN_0030000g,2020-06-18 21:00:00,성주,18.7,99.0,0.2,21.7,91.0,602.0,1610.0
GBE_KRMLN_0030000g,2020-06-18 22:00:00,성주,19.3,99.0,0.7,20.8,92.9,579.0,1610.0
GBE_KRMLN_0030000g,2020-06-18 23:00:00,성주,19.1,99.0,0.4,20.2,93.8,591.0,1610.0
