FARM_ID,MSRM_DT,AREA_NM,INNER_TPRT,INNER_HMDT,INNER_CBDX_CTRN,SPICES_NM_1,SPICES_NM_2,SPICES_NM_3,HOUSE_QLFMT_CONT,HOUSE_TYPE,PLANT_AR_SQM,SHPMN_QTY,SHPMN_AMT
GBE_KRMLN_002000at,2019-07-12 00:00:00,성주,24.6,80.0,757.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-12 01:00:00,성주,24.4,82.0,755.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-12 02:00:00,성주,23.6,80.0,770.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-12 03:00:00,성주,22.7,81.0,756.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-12 04:00:00,성주,23.1,83.0,765.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-12 05:00:00,성주,23.2,85.0,811.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-12 06:00:00,성주,24.6,89.0,866.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-12 07:00:00,성주,29.6,96.0,607.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-12 08:00:00,성주,32.0,78.0,574.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-12 09:00:00,성주,32.4,62.0,582.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-12 10:00:00,성주,33.1,65.0,589.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-12 11:00:00,성주,33.5,55.0,592.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-12 12:00:00,성주,35.8,48.0,590.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-12 13:00:00,성주,37.5,48.0,590.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-12 14:00:00,성주,35.6,38.0,592.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-12 15:00:00,성주,35.3,40.0,589.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-12 16:00:00,성주,33.5,55.0,590.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-12 17:00:00,성주,32.7,56.0,585.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-12 18:00:00,성주,30.4,62.0,602.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-12 19:00:00,성주,28.1,70.0,669.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-12 20:00:00,성주,26.5,75.0,722.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-12 21:00:00,성주,25.4,73.0,716.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-12 22:00:00,성주,24.1,76.0,732.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-12 23:00:00,성주,23.3,77.0,765.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-13 00:00:00,성주,23.1,79.0,772.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-13 01:00:00,성주,22.8,78.0,781.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-13 02:00:00,성주,22.6,80.0,805.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-13 03:00:00,성주,22.7,81.0,816.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-13 04:00:00,성주,22.6,81.0,780.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-13 05:00:00,성주,22.6,82.0,787.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-13 06:00:00,성주,23.5,83.0,736.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-13 07:00:00,성주,24.8,84.0,697.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-13 08:00:00,성주,27.3,83.0,645.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-13 09:00:00,성주,27.9,72.0,621.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-13 10:00:00,성주,29.0,72.0,605.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-13 11:00:00,성주,33.9,56.0,591.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-13 12:00:00,성주,33.7,53.0,591.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-13 13:00:00,성주,30.7,58.0,591.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-13 14:00:00,성주,31.4,62.0,585.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-13 15:00:00,성주,33.8,54.0,586.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-13 16:00:00,성주,34.4,53.0,587.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-13 17:00:00,성주,31.5,56.0,590.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-13 18:00:00,성주,29.9,58.0,596.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-13 19:00:00,성주,28.1,69.0,636.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-13 20:00:00,성주,26.2,73.0,700.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-13 21:00:00,성주,25.3,76.0,736.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-13 22:00:00,성주,24.8,77.0,771.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-13 23:00:00,성주,24.1,78.0,807.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-14 00:00:00,성주,24.0,80.0,767.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-14 01:00:00,성주,23.7,82.0,790.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-14 02:00:00,성주,24.1,82.0,785.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-14 03:00:00,성주,24.1,83.0,763.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-14 04:00:00,성주,24.1,83.0,792.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-14 05:00:00,성주,24.0,84.0,806.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-14 06:00:00,성주,24.9,84.0,787.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-14 07:00:00,성주,28.1,90.0,693.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-14 08:00:00,성주,32.6,89.0,606.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-14 09:00:00,성주,31.6,67.0,600.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-14 10:00:00,성주,32.8,71.0,599.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-14 11:00:00,성주,34.0,52.0,603.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-14 12:00:00,성주,33.0,61.0,600.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-14 13:00:00,성주,30.3,65.0,609.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-14 14:00:00,성주,30.0,68.0,615.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-14 15:00:00,성주,31.2,61.0,598.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-14 16:00:00,성주,32.3,57.0,589.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-14 17:00:00,성주,32.3,60.0,586.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-14 18:00:00,성주,29.1,67.0,603.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-14 19:00:00,성주,28.5,73.0,634.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-14 20:00:00,성주,27.4,74.0,677.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-14 21:00:00,성주,26.8,76.0,671.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-14 22:00:00,성주,26.3,78.0,705.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-14 23:00:00,성주,26.1,79.0,709.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-15 00:00:00,성주,25.9,79.0,700.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-15 01:00:00,성주,25.7,81.0,715.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-15 02:00:00,성주,24.8,81.0,705.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-15 03:00:00,성주,24.6,82.0,707.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-15 04:00:00,성주,24.5,82.0,725.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-15 05:00:00,성주,24.3,83.0,744.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-15 06:00:00,성주,24.5,84.0,703.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-15 07:00:00,성주,24.6,84.0,692.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-15 08:00:00,성주,25.1,84.0,671.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-15 09:00:00,성주,27.2,85.0,629.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-15 10:00:00,성주,28.3,85.0,616.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-15 11:00:00,성주,26.8,76.0,627.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-15 12:00:00,성주,29.3,72.0,622.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-15 13:00:00,성주,32.2,64.0,615.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-15 14:00:00,성주,30.8,67.0,613.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-15 15:00:00,성주,29.5,72.0,615.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-15 16:00:00,성주,27.8,77.0,656.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-15 17:00:00,성주,26.3,81.0,665.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-15 18:00:00,성주,26.2,81.0,666.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-15 19:00:00,성주,25.6,82.0,695.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-15 20:00:00,성주,25.1,82.0,717.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-15 21:00:00,성주,24.9,84.0,737.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-15 22:00:00,성주,24.7,85.0,750.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-15 23:00:00,성주,24.3,83.0,719.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-16 00:00:00,성주,24.0,84.0,720.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-16 01:00:00,성주,23.6,83.0,722.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-16 02:00:00,성주,23.4,84.0,722.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-16 03:00:00,성주,23.4,85.0,733.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-16 04:00:00,성주,23.1,83.0,741.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-16 05:00:00,성주,23.2,86.0,747.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-16 06:00:00,성주,23.7,87.0,747.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-16 07:00:00,성주,27.1,94.0,685.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-16 08:00:00,성주,33.0,89.0,627.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-16 09:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-16 10:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-16 11:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-16 12:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-16 13:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-16 14:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-16 15:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-16 16:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-16 17:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-16 18:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-16 19:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-16 20:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-16 21:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-16 22:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-16 23:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-17 00:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-17 01:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-17 02:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-17 03:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-17 04:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-17 05:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-17 06:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-17 07:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-17 08:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-17 09:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-17 10:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-17 11:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-17 12:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-17 13:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-17 14:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-17 15:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-17 16:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-17 17:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-17 18:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-17 19:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-17 20:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-17 21:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-17 22:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-17 23:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-18 00:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-18 01:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-18 02:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-18 03:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-18 04:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-18 05:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-18 06:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-18 07:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-18 08:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-18 09:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-18 10:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-18 11:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-18 12:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-18 13:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-18 14:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-18 15:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-18 16:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-18 17:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-18 18:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-18 19:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-18 20:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-18 21:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-18 22:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-18 23:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-19 00:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-19 01:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-19 02:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-19 03:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-19 04:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-19 05:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-19 06:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-19 07:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-19 08:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-19 09:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-19 10:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-19 11:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-19 12:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-19 13:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-19 14:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-19 15:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-19 16:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-19 17:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-19 18:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-19 19:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-19 20:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-19 21:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-19 22:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-19 23:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-20 00:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-20 01:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-20 02:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-20 03:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-20 04:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-20 05:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-20 06:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-20 07:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-20 08:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-20 09:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-20 10:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-20 11:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-20 12:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-20 13:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-20 14:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-20 15:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-20 16:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-20 17:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-20 18:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-20 19:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-20 20:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-20 21:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-20 22:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-20 23:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-21 00:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-21 01:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-21 02:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-21 03:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-21 04:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-21 05:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-21 06:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-21 07:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-21 08:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-21 09:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-21 10:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-21 11:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-21 12:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-21 13:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-21 14:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-21 15:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-21 16:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-21 17:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-21 18:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-21 19:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-21 20:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-21 21:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-21 22:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-21 23:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-22 00:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-22 01:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-07-22 02:00:00,성주,,,,바른꿀,,,비닐,단동,19800,,
